Timestamp,Temperature,WaterColor_R,WaterColor_G,WaterColor_B,Ph,Salinity,Turbidity,GPS_Lat,GPS_Lon,Altitude,Battery,UserID,BoaID,BoaKey
2025-03-22T17:03:44.772147,25.51,null,null,234,6.91,31.04,null,42.880925,13.892922,10.82,93,User525,Boa24,Key8964
2025-03-27T22:16:44.772186,22.76,null,166,149,null,null,1.45,46.661838,18.438383,16.7,55,User509,Boa29,Key1832
2025-03-22T01:15:18.772220,null,119,16,89,6.95,null,null,48.36908,13.734071,null,93,User693,Boa100,Key8912
2025-03-20T17:02:10.772253,null,75,null,null,null,34.55,null,45.360684,15.401593,null,null,User289,Boa8,Key4000
2025-03-24T11:28:19.772289,null,null,null,121,null,null,1.75,49.571771,15.757498,null,89,User445,Boa37,Key2603
2025-03-29T10:44:16.772322,23.84,null,64,null,6.5,36.47,null,42.627482,12.321169,null,74,User632,Boa79,Key6607
2025-03-23T09:55:39.772356,25.45,170,36,168,7.21,30.29,1.57,40.381403,17.689235,17.3,null,User278,Boa27,Key6216
2025-03-29T15:09:37.772398,27.05,null,null,null,null,31.04,1.8,47.069303,10.396466,null,null,User643,Boa45,Key9462
2025-03-25T03:17:45.772430,null,null,54,null,null,31.07,null,41.99703,18.724678,10.7,null,User517,Boa95,Key9262
2025-03-27T22:52:47.772462,null,null,166,215,6.25,39.61,null,40.416584,13.250116,null,null,User200,Boa50,Key4106
2025-03-26T21:25:49.772495,null,null,null,null,6.69,32.85,1.8,43.799244,17.632713,12.59,74,User440,Boa7,Key5275
2025-03-31T10:16:26.772529,null,null,63,null,null,36.4,1.26,48.063305,19.696956,null,null,User383,Boa2,Key5223
2025-03-24T06:24:31.772563,null,178,2,null,null,null,1.27,43.610807,13.35552,null,null,User890,Boa32,Key6213
2025-03-27T07:56:16.772596,null,181,null,null,null,37.71,null,42.558988,18.53524,null,85,User622,Boa48,Key2035
2025-03-28T19:41:12.772627,null,158,147,null,6.37,34.42,null,45.795847,13.25011,18.12,null,User662,Boa99,Key2536
2025-03-24T06:46:29.772661,null,173,50,0,7.95,31.46,null,47.482381,12.999915,null,74,User653,Boa22,Key6412
2025-03-30T20:04:44.772695,24.98,null,null,2,6.03,33.58,1.33,45.212666,18.948306,null,null,User102,Boa23,Key6310
2025-03-26T15:20:44.772728,20.61,11,45,null,null,null,null,43.141168,15.099842,null,null,User903,Boa16,Key3488
2025-03-25T07:08:03.772761,null,96,null,211,null,39.33,null,49.234181,19.117201,19.27,null,User122,Boa48,Key7183
2025-03-24T15:49:51.772794,null,null,null,217,7.63,32.05,null,44.563791,12.212939,15.91,null,User820,Boa66,Key2989
2025-03-20T07:40:54.772826,null,156,171,null,null,null,1.17,47.152445,15.051606,null,null,User832,Boa59,Key2536
2025-03-24T12:53:35.772858,20.41,22,null,222,7.55,37.16,null,41.430946,17.295625,null,65,User872,Boa19,Key8793
2025-03-24T08:06:28.772893,null,187,158,null,null,null,null,41.975726,14.680749,15.39,77,User171,Boa55,Key2447
2025-03-24T15:26:03.772926,null,178,111,null,null,39.55,1.47,44.938825,19.598515,13.36,55,User735,Boa14,Key2892
2025-03-24T23:16:30.772961,27.87,208,null,null,6.29,null,1.97,47.903913,19.470746,11.36,67,User538,Boa58,Key1467
2025-03-30T22:56:53.772998,28.16,74,203,null,7.25,null,null,47.489698,18.185435,19.95,null,User993,Boa37,Key6185
2025-03-28T16:46:45.773030,23.03,null,36,5,7.94,null,null,46.943595,12.969071,null,null,User979,Boa67,Key1183
2025-03-23T09:08:55.773063,null,null,162,null,null,30.13,1.87,40.27741,11.772864,null,null,User429,Boa28,Key6610
2025-03-27T16:19:27.773095,27.69,229,237,null,6.53,31.08,1.11,48.664008,11.716596,12.59,null,User945,Boa67,Key4464
2025-03-25T01:45:39.773130,24.79,null,null,220,7.86,37.16,1.39,43.068612,17.594294,null,null,User470,Boa2,Key3233
2025-03-28T00:04:54.773168,null,8,93,45,null,30.95,null,42.378965,11.804824,null,null,User710,Boa74,Key5525
2025-03-28T21:44:56.773200,null,null,null,null,7.41,38.99,null,45.250979,17.374979,null,null,User746,Boa34,Key5735
2025-03-30T14:01:19.773235,22.51,null,null,null,7.65,null,null,45.322906,16.341684,null,null,User388,Boa53,Key6259
2025-03-25T03:40:15.773266,null,235,89,null,null,34.96,null,49.40326,14.291334,10.73,51,User454,Boa50,Key6396
2025-03-21T02:04:28.773296,25.09,58,149,null,6.86,null,null,41.082954,13.044821,null,null,User515,Boa22,Key8868
2025-03-28T04:00:39.773326,22.5,null,106,null,7.12,30.42,null,48.559989,16.846451,13.37,70,User648,Boa49,Key9594
2025-03-23T06:20:26.773359,null,116,58,71,null,34.53,1.99,42.235435,11.072614,null,null,User314,Boa71,Key7678
2025-03-25T15:44:31.773392,26.06,84,null,null,7.15,null,2.0,46.481926,17.644561,null,null,User220,Boa5,Key1397
2025-03-23T01:17:28.773425,20.82,null,null,null,null,null,null,41.214099,15.911354,10.71,null,User186,Boa87,Key6725
2025-03-23T06:17:06.773455,null,92,null,null,6.94,33.1,null,42.647152,16.789044,12.88,null,User926,Boa37,Key3809
2025-03-31T00:27:48.773486,null,162,106,103,7.58,30.97,1.61,49.138207,18.666332,null,87,User127,Boa55,Key2176
2025-03-24T09:02:11.773519,null,13,null,8,7.55,null,null,47.232825,18.970231,15.2,null,User953,Boa73,Key5861
2025-03-30T03:26:44.773550,20.91,null,null,166,null,null,1.36,42.144858,19.340708,16.76,null,User242,Boa58,Key7704
2025-03-22T19:42:12.773583,26.87,121,null,140,7.62,null,null,47.699834,19.233565,null,96,User363,Boa80,Key9279
2025-03-25T19:46:18.773612,24.39,222,null,163,null,37.32,1.88,41.703975,11.820557,null,77,User316,Boa63,Key8421
2025-03-21T23:00:50.773645,null,254,50,120,6.65,35.2,1.82,42.065097,12.087495,null,72,User206,Boa38,Key6460
2025-03-23T02:24:39.773679,24.19,136,null,null,null,31.63,null,46.675821,17.927432,12.14,95,User459,Boa55,Key7257
2025-03-28T21:19:34.773712,27.56,null,null,null,null,39.4,1.73,45.482477,14.557028,null,95,User851,Boa60,Key5488
2025-03-25T19:25:20.773744,20.35,20,null,25,7.36,34.14,1.4,43.891747,12.774118,15.61,94,User722,Boa45,Key7191
2025-03-23T00:22:58.773781,null,null,106,105,null,null,1.36,49.917501,10.353998,17.31,null,User821,Boa83,Key2978
2025-03-21T02:32:43.773812,null,169,172,133,null,null,1.26,48.520372,13.511986,null,null,User925,Boa50,Key3939
2025-03-24T18:52:36.773844,null,6,245,null,6.66,38.41,1.56,42.649966,13.655496,14.41,null,User736,Boa46,Key7888
2025-03-29T10:53:24.774014,null,140,184,7,null,39.65,1.02,46.4582,14.669881,10.4,84,User730,Boa47,Key6296
2025-03-27T21:27:40.774055,25.15,1,47,null,null,33.26,1.75,45.775306,17.00797,null,null,User368,Boa50,Key3879
2025-03-22T20:06:44.774086,null,10,null,240,null,38.95,null,45.340369,15.552575,null,null,User461,Boa2,Key8773
2025-03-27T14:07:39.774118,27.21,null,null,null,7.07,32.39,null,42.331317,10.469073,null,null,User354,Boa33,Key5839
2025-03-31T10:09:56.774149,null,158,204,null,7.4,38.24,1.26,49.653622,10.210892,18.17,null,User719,Boa92,Key4301
2025-03-20T12:46:46.774187,22.23,null,246,null,6.21,36.14,null,43.665063,18.818826,null,null,User450,Boa57,Key7752
2025-03-21T12:21:17.774220,null,152,null,null,null,37.77,null,44.126986,19.188313,null,null,User186,Boa83,Key8234
2025-03-23T11:25:38.774249,28.67,null,150,null,7.13,33.71,1.15,41.272514,17.107563,15.86,61,User184,Boa83,Key1013
2025-03-29T10:32:54.774284,26.64,84,56,null,6.52,null,null,46.675188,11.208396,13.24,89,User462,Boa41,Key4279
2025-03-27T02:46:04.774317,null,142,110,null,6.45,null,null,48.448413,18.988809,null,null,User114,Boa25,Key2295
2025-03-25T22:37:29.774347,null,null,67,null,7.2,32.64,null,42.997318,18.128447,null,null,User591,Boa99,Key4274
2025-03-31T08:28:03.774377,null,16,109,null,6.62,35.17,null,49.283275,14.429449,null,83,User507,Boa44,Key4744
2025-03-29T20:49:17.774408,26.67,null,9,null,null,null,null,41.168408,12.991493,null,null,User690,Boa80,Key7269
2025-03-21T03:09:31.774431,null,null,null,null,null,null,null,41.572676,10.778526,null,null,User906,Boa90,Key1006
2025-03-23T07:39:54.774446,null,81,null,22,7.0,32.36,1.24,46.407127,10.253323,19.06,75,User752,Boa17,Key8740
2025-03-30T21:19:46.774464,27.89,null,130,null,7.14,null,1.47,44.43924,11.104555,15.06,70,User453,Boa50,Key8877
2025-03-28T02:39:22.774481,22.13,140,null,150,7.8,null,1.21,48.21132,12.202884,11.69,null,User737,Boa45,Key7121
2025-03-23T07:52:41.774499,24.38,6,82,19,7.34,null,1.99,45.245982,18.977294,null,null,User752,Boa82,Key6460
2025-03-28T11:22:39.774516,null,null,null,38,null,36.85,1.43,45.700335,13.166444,null,null,User810,Boa72,Key1044
2025-03-31T05:55:59.774532,null,210,43,131,6.91,30.85,null,49.534345,16.635415,null,87,User882,Boa66,Key4467
2025-03-26T03:41:50.774550,null,119,null,null,null,37.01,1.32,43.33502,15.591738,16.78,92,User836,Boa95,Key9373
2025-03-25T19:05:09.774567,24.15,null,null,null,6.28,31.65,1.3,46.509646,13.062801,15.6,60,User774,Boa3,Key3393
2025-03-22T02:01:25.774585,20.18,154,null,null,null,30.33,null,43.019065,13.294257,14.56,null,User814,Boa32,Key1484
2025-03-24T06:43:44.774603,20.87,50,null,227,6.46,30.63,null,40.134421,10.462446,null,null,User737,Boa90,Key3588
2025-03-28T21:23:08.774621,null,130,null,null,null,38.74,null,41.772754,16.084668,16.31,72,User578,Boa17,Key7035
2025-03-21T09:17:18.774639,26.94,null,null,null,7.17,null,1.13,48.98391,17.860743,16.11,69,User495,Boa96,Key8699
2025-03-26T10:30:42.774657,24.42,143,null,129,null,35.3,1.02,45.259708,14.167223,null,64,User260,Boa68,Key7621
2025-03-28T02:19:49.774674,null,176,null,183,7.09,null,1.18,46.15756,18.901972,17.17,null,User876,Boa19,Key1732
2025-03-29T12:55:31.774691,null,null,null,null,null,31.02,null,41.103205,11.814645,10.08,99,User785,Boa64,Key5928
2025-03-20T21:46:32.774707,null,null,null,null,7.83,32.37,null,49.305825,10.359244,14.78,91,User518,Boa100,Key8761
2025-03-21T02:41:00.774724,29.07,118,null,22,6.53,null,null,49.520743,17.461791,null,76,User928,Boa25,Key3459
2025-03-27T11:55:06.774741,null,55,null,30,6.76,null,null,45.121634,19.948647,null,55,User682,Boa17,Key2575
2025-03-26T22:24:40.774757,29.0,null,155,79,6.32,37.85,1.58,42.403894,13.731779,null,null,User926,Boa51,Key3132
2025-03-30T14:05:18.774776,null,null,72,null,7.14,33.05,null,46.575558,13.079087,14.06,84,User859,Boa53,Key3543
2025-03-31T00:31:13.774794,21.49,null,null,null,null,null,null,42.020354,12.390952,null,65,User639,Boa70,Key4266
2025-03-26T13:49:13.774810,26.41,93,203,null,6.85,36.4,1.68,42.522245,11.529544,14.17,null,User991,Boa2,Key8910
2025-03-30T13:21:16.774828,25.64,109,109,null,null,null,1.4,48.695939,19.72981,11.97,null,User435,Boa72,Key5736
2025-03-24T09:53:09.774844,20.89,null,189,null,null,36.73,1.48,47.454547,17.318912,null,55,User309,Boa13,Key2780
2025-03-20T12:19:51.774863,29.64,219,null,24,null,null,null,41.811676,16.642399,10.22,null,User557,Boa59,Key2578
2025-03-29T07:45:25.774881,23.21,null,25,null,null,null,null,42.618468,13.435205,17.63,99,User328,Boa55,Key4758
2025-03-20T23:05:02.774897,null,null,null,38,null,34.02,1.98,40.589256,12.581556,null,90,User248,Boa69,Key1720
2025-03-22T10:18:51.774914,26.04,49,5,null,7.98,33.38,1.96,44.64498,15.29948,null,79,User131,Boa21,Key9316
2025-03-30T04:02:40.774932,null,null,null,54,null,35.43,null,40.929848,11.583554,null,null,User441,Boa64,Key1037
2025-03-20T07:19:56.774948,28.4,116,139,null,7.55,null,1.27,43.034927,14.663644,null,null,User115,Boa49,Key3712
2025-03-30T00:16:19.774966,null,2,249,null,null,null,1.68,41.173464,10.715639,null,59,User277,Boa77,Key5562
2025-03-21T20:31:56.774984,22.16,67,113,201,6.13,36.17,1.74,49.3758,11.16988,10.01,null,User127,Boa86,Key5832
2025-03-31T05:21:26.775002,null,14,null,241,null,30.86,1.24,46.713621,15.978129,11.0,91,User634,Boa65,Key1787
2025-03-22T19:39:37.775019,null,null,212,230,null,33.48,1.35,46.116444,13.625452,null,88,User153,Boa10,Key1085
2025-03-29T10:02:27.775036,null,null,168,null,null,30.54,null,47.429084,13.598995,null,null,User784,Boa2,Key6727
2025-03-22T07:21:01.775052,29.27,null,68,null,6.05,36.86,null,46.973288,10.709212,17.4,71,User201,Boa46,Key2346
2025-03-27T20:18:38.775069,26.16,10,91,87,6.66,36.8,1.14,47.622417,12.09573,13.53,100,User382,Boa10,Key2815
2025-03-30T19:15:29.775088,null,20,159,90,6.5,null,1.16,46.565226,11.878195,null,98,User376,Boa11,Key3146
2025-03-29T02:27:17.775106,null,171,null,133,6.48,null,1.65,45.27219,16.395504,null,null,User712,Boa54,Key2588
2025-03-30T02:51:59.775123,null,null,null,null,null,null,1.58,43.604325,15.579869,null,57,User609,Boa40,Key1142
2025-03-28T11:18:36.775139,null,116,null,229,null,31.36,null,46.930554,12.740414,null,63,User634,Boa17,Key9958
2025-03-21T18:07:29.775155,null,null,209,44,7.12,null,null,47.876542,10.117341,null,null,User398,Boa74,Key3581
2025-03-30T02:48:40.775171,25.6,null,28,226,null,null,1.16,44.57799,15.190526,19.44,null,User850,Boa50,Key7868
2025-03-27T18:40:08.775188,null,null,null,null,6.05,34.72,1.5,43.673554,14.842489,12.34,94,User141,Boa89,Key2341
2025-03-27T16:27:38.775205,null,69,182,53,null,null,1.21,42.11388,19.530096,12.25,null,User503,Boa76,Key1339
2025-03-30T15:47:01.775222,null,null,null,null,null,null,null,44.937148,15.184566,null,78,User473,Boa63,Key1980
2025-03-27T15:56:51.775237,25.06,null,246,null,null,35.73,null,45.050521,10.639264,17.76,null,User438,Boa60,Key3933
2025-03-27T19:31:51.775253,null,209,null,45,null,30.15,1.77,47.373934,13.703549,null,null,User385,Boa73,Key3770
2025-03-23T02:49:42.775270,null,null,null,null,null,33.43,null,46.980502,12.099667,null,null,User882,Boa59,Key5273
2025-03-24T22:42:59.775286,23.78,87,219,204,null,null,1.22,43.45801,17.155926,19.35,null,User688,Boa92,Key5999
2025-03-24T19:11:57.775305,null,null,null,23,null,31.61,null,46.557608,16.32007,null,null,User808,Boa83,Key6648
2025-03-22T15:19:12.775321,20.18,null,27,null,null,31.86,null,40.948573,12.433873,null,96,User688,Boa65,Key9447
2025-03-23T23:38:26.775338,null,null,241,null,7.81,null,null,48.026385,11.52062,19.75,null,User894,Boa36,Key5653
2025-03-28T06:55:30.775355,24.19,null,65,null,null,38.27,null,44.345035,17.374222,16.25,64,User815,Boa90,Key7448
2025-03-22T08:26:22.775371,22.91,64,null,178,7.52,null,null,43.132968,16.421957,14.92,56,User213,Boa69,Key8189
2025-03-21T03:23:52.775388,24.04,null,null,109,7.15,39.73,1.2,41.685374,12.131636,null,null,User767,Boa99,Key7430
2025-03-26T11:10:51.775411,24.14,190,null,null,null,null,null,48.414117,10.012596,null,null,User755,Boa82,Key4735
2025-03-21T08:28:14.775428,21.46,null,70,null,null,35.75,null,40.614787,14.667553,null,86,User851,Boa32,Key8096
2025-03-27T12:43:00.775445,29.21,47,null,34,6.63,31.37,null,47.356747,13.815093,18.12,64,User584,Boa15,Key2069
2025-03-20T12:10:50.775523,20.99,7,null,null,6.48,null,1.12,46.045318,16.957005,null,null,User262,Boa36,Key5659
2025-03-21T09:25:11.775546,null,null,229,null,null,39.06,1.3,43.469913,19.196007,null,null,User146,Boa27,Key8632
2025-03-21T14:23:47.775563,null,101,199,155,null,null,null,46.511644,10.675867,null,80,User814,Boa57,Key4487
2025-03-30T08:21:41.775579,null,38,86,101,7.75,35.95,null,45.926773,17.963019,12.15,null,User569,Boa11,Key4104
2025-03-29T06:42:35.775596,null,null,16,204,7.9,37.04,1.66,46.434768,15.820373,16.61,null,User664,Boa41,Key8711
2025-03-30T08:51:04.775613,26.36,17,236,null,null,null,1.31,41.020418,12.868678,null,89,User289,Boa55,Key7231
2025-03-30T14:00:07.775630,29.84,195,194,null,null,35.62,null,43.743886,19.258392,14.93,61,User351,Boa8,Key9233
2025-03-26T09:30:05.775647,22.28,238,213,null,null,null,1.52,45.353966,15.572721,null,null,User301,Boa48,Key4265
2025-03-23T09:59:12.775663,null,75,40,209,7.43,null,1.69,47.78733,18.369172,null,92,User723,Boa24,Key5423
2025-03-22T05:59:50.775680,24.11,84,103,null,7.5,null,1.37,45.451577,19.548038,null,null,User225,Boa32,Key8651
2025-03-29T02:22:54.775696,23.93,69,64,null,null,39.76,1.99,40.224925,16.052325,10.14,63,User893,Boa19,Key5818
2025-03-24T12:28:55.775713,null,94,76,128,null,32.14,1.13,44.80064,12.808015,null,85,User746,Boa9,Key6607
2025-03-25T17:30:57.775731,21.5,110,179,161,null,36.31,null,43.817649,12.14957,null,74,User270,Boa18,Key6187
2025-03-29T10:46:15.775747,null,null,null,null,6.51,34.75,null,49.692973,14.260595,11.41,null,User324,Boa60,Key9617
2025-03-28T22:32:20.775763,null,null,null,168,null,null,1.99,46.493435,11.796824,null,null,User757,Boa92,Key8873
2025-03-26T12:55:03.775778,null,null,null,156,null,null,1.14,49.404746,16.787238,16.91,88,User959,Boa25,Key6435
2025-03-28T04:14:48.775794,null,141,128,null,6.47,null,null,43.57363,11.533161,19.81,94,User356,Boa12,Key2844
2025-03-21T20:50:22.775811,null,null,49,74,7.88,39.54,1.73,48.024117,19.720199,null,55,User147,Boa97,Key7497
2025-03-26T22:34:00.775828,null,null,null,null,7.83,null,null,48.503826,17.867323,14.87,null,User439,Boa26,Key3930
2025-03-24T16:56:33.775843,28.82,175,149,104,null,null,null,42.936989,19.904129,null,null,User947,Boa60,Key4286
2025-03-21T19:41:31.775859,null,17,211,87,6.54,39.38,1.45,44.717652,16.803333,17.76,null,User409,Boa53,Key8159
2025-03-24T05:35:36.775877,25.65,null,null,null,null,null,null,46.616216,14.139831,null,69,User817,Boa6,Key8567
2025-03-24T14:48:52.775892,23.13,null,null,null,6.33,null,null,42.760761,18.485661,11.51,79,User202,Boa34,Key4343
2025-03-27T11:00:54.775908,null,null,207,null,null,null,null,47.848033,18.069463,11.09,96,User868,Boa27,Key6115
2025-03-27T16:36:16.775924,null,null,118,null,7.09,null,1.87,41.284644,15.801753,16.09,62,User458,Boa70,Key8501
2025-03-26T16:47:40.775940,27.19,56,133,14,7.42,null,1.69,43.709779,14.281772,null,null,User885,Boa85,Key3736
2025-03-23T10:51:57.775957,null,251,null,null,null,null,1.33,42.899062,12.893867,19.33,null,User390,Boa94,Key3924
2025-03-30T08:45:11.775973,23.57,250,33,null,null,null,null,49.188866,10.487547,12.54,null,User388,Boa70,Key3181
2025-03-20T13:28:35.775989,23.05,230,null,37,null,null,null,49.309647,17.321857,null,null,User587,Boa10,Key4594
2025-03-21T02:26:51.776004,null,169,86,255,null,null,null,43.008097,12.083627,13.73,70,User141,Boa68,Key6025
2025-03-27T14:55:58.776020,24.23,null,null,2,6.39,null,null,40.620633,10.159253,null,50,User727,Boa38,Key6615
2025-03-30T15:23:25.776037,null,134,30,185,7.31,30.1,1.46,45.868744,19.674403,17.23,57,User214,Boa91,Key7667
2025-03-23T02:47:53.776055,20.73,null,null,241,6.51,31.82,1.83,49.005688,17.674992,null,71,User682,Boa14,Key8981
2025-03-26T00:21:06.776072,26.59,240,null,null,7.83,33.05,null,46.3082,15.879761,null,null,User172,Boa35,Key4838
2025-03-22T15:45:47.776089,27.25,181,188,null,null,null,null,48.012043,12.793265,19.72,92,User120,Boa48,Key2085
2025-03-30T14:05:32.776105,null,null,166,236,6.07,null,null,44.83677,18.727994,14.78,null,User345,Boa59,Key2879
2025-03-22T06:29:40.776121,null,null,null,null,7.41,31.22,null,45.217176,16.917324,15.44,null,User655,Boa20,Key5275
2025-03-24T17:42:01.776137,null,null,null,139,null,38.35,null,40.52836,15.764901,11.53,null,User341,Boa8,Key3873
2025-03-24T15:47:58.776152,null,null,null,185,null,null,1.47,41.217638,18.428604,12.77,56,User421,Boa10,Key4699
2025-03-20T14:13:29.776174,null,null,171,88,null,35.01,1.95,48.28719,14.928468,19.93,null,User260,Boa19,Key4831
2025-03-31T19:29:40.776191,null,null,null,null,7.15,31.41,null,44.747665,11.099851,null,91,User170,Boa38,Key4507
2025-03-23T23:25:20.776207,null,239,null,null,6.69,36.3,null,40.343205,13.96976,18.48,null,User947,Boa69,Key9232
2025-03-21T06:55:37.776223,null,null,null,null,7.77,null,1.45,48.957874,12.683398,13.6,72,User703,Boa88,Key5864
2025-03-31T03:32:51.776240,null,39,242,null,null,null,1.78,49.93568,12.61444,18.61,70,User919,Boa66,Key7507
2025-03-21T19:24:03.776257,null,null,177,null,null,null,null,48.738551,18.010483,10.15,63,User359,Boa99,Key9453
2025-03-26T21:00:35.776272,null,185,70,null,6.68,31.31,1.13,46.909723,13.154934,null,55,User955,Boa12,Key1294
2025-03-21T11:06:19.776289,null,null,32,null,null,30.3,1.16,45.243456,19.157775,null,null,User450,Boa79,Key2849
2025-03-24T06:58:54.776305,24.29,null,null,32,6.82,36.47,null,42.778859,13.010933,null,null,User895,Boa82,Key3824
2025-03-27T04:54:41.776322,26.06,139,null,null,7.82,38.58,1.09,44.124553,11.26493,null,50,User964,Boa84,Key2203
2025-03-27T11:45:31.776340,26.2,null,157,234,null,null,null,43.293095,15.049849,18.73,58,User781,Boa95,Key5724
2025-03-26T22:41:06.776358,null,245,235,null,null,33.56,null,48.458039,16.396251,null,88,User465,Boa53,Key2304
2025-03-24T17:38:24.776374,21.53,null,247,118,6.29,null,1.3,40.650196,14.096975,null,null,User427,Boa8,Key6437
2025-03-28T14:00:26.776398,23.59,176,220,213,7.68,null,1.31,46.901105,10.866033,null,97,User261,Boa50,Key6315
2025-03-25T08:01:21.776425,null,null,33,49,7.05,39.67,null,48.354837,13.356959,null,null,User909,Boa60,Key2963
2025-03-24T23:33:20.776454,null,56,111,null,null,null,null,41.950215,19.272525,11.5,null,User491,Boa21,Key9294
2025-03-21T15:30:58.776481,null,184,57,139,null,null,null,41.734388,14.400573,10.22,73,User722,Boa85,Key2512
2025-03-20T18:20:01.776512,23.76,169,null,250,null,null,1.83,40.496306,12.305402,null,null,User420,Boa29,Key1996
2025-03-26T14:34:04.776530,null,84,169,196,null,null,null,42.429969,10.9828,null,null,User785,Boa39,Key5986
2025-03-20T23:32:08.776546,25.1,174,230,11,6.81,34.13,null,42.229989,18.639827,null,94,User577,Boa81,Key7658
2025-03-22T04:58:08.776563,28.22,null,null,36,6.92,34.14,1.74,41.900709,12.273266,18.9,null,User914,Boa38,Key8392
2025-03-21T11:50:15.776581,27.98,null,60,249,6.93,39.83,null,42.929785,17.725424,null,null,User126,Boa68,Key3875
2025-03-25T16:41:52.776599,null,238,null,120,6.73,null,1.39,40.0383,17.754384,19.54,94,User953,Boa11,Key8247
2025-03-29T01:29:15.776616,20.22,null,173,30,null,null,null,49.220496,13.057505,10.59,null,User873,Boa3,Key9456
2025-03-27T22:59:50.776634,21.37,177,null,null,7.03,null,null,40.215432,10.483788,15.88,null,User880,Boa38,Key6824
2025-03-28T00:16:28.776658,null,null,null,43,null,null,1.63,40.240248,12.366543,null,83,User789,Boa78,Key7555
2025-03-26T13:07:16.776689,null,null,null,null,6.91,37.28,1.68,42.817852,17.558154,18.43,null,User871,Boa69,Key1326
2025-03-22T07:25:41.776720,null,null,null,null,null,null,1.89,43.140192,10.662523,null,91,User698,Boa97,Key5324
2025-03-25T20:57:38.776745,null,null,null,73,null,null,1.81,45.43926,19.899896,null,98,User391,Boa12,Key4525
2025-03-22T09:58:44.776775,27.72,3,2,null,7.78,30.09,null,43.829715,18.546599,null,null,User498,Boa8,Key1409
2025-03-25T01:58:27.776806,null,81,137,null,null,30.02,null,49.291153,11.060593,null,79,User617,Boa90,Key9832
2025-03-23T09:23:32.776836,20.65,null,null,103,6.13,36.78,1.16,45.846661,13.922904,null,null,User943,Boa25,Key6941
2025-03-28T05:54:30.776856,null,225,32,null,null,38.38,null,48.472241,16.55225,null,null,User564,Boa1,Key6690
2025-03-26T17:53:25.776872,23.39,203,61,151,7.13,39.28,null,45.229467,13.835931,15.58,null,User451,Boa83,Key8900
2025-03-22T07:22:23.776958,26.45,158,34,87,null,37.91,null,41.720684,10.287229,12.21,null,User728,Boa33,Key1084
2025-03-28T19:13:29.776981,null,196,null,222,null,null,1.55,42.081722,14.642454,15.43,null,User567,Boa52,Key9096
2025-03-31T12:05:49.776999,null,5,219,null,null,null,null,48.481663,13.774277,10.24,80,User271,Boa5,Key4598
2025-03-22T11:26:24.777016,null,null,null,null,null,null,1.48,47.23362,11.088676,11.61,70,User488,Boa39,Key5514
2025-03-28T01:22:06.777032,null,59,252,166,null,36.46,1.41,49.531553,11.537268,null,64,User901,Boa39,Key4030
